name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
西部矿业,0.86,0.35,6.0654,99.8008,0.0418,27776.0471,11.6559,386.3442,0.9318,23.2148,15.5073,2.4482,147.0468,3.7697,-5.5243,5.846,12.59,300,0.8928,0.8805,0.7904,40.4118,190.8556,40.9288,59.0712,0.0962,0.0831,26.3182,0.1406,19.1953
中国西电,5.93,8.06,29.3737,1127.8908,0.22,13979.8875,2.7273,1.8479,194.8157,2.7492,130.9472,0.5569,646.4356,6.6806,25.6954,4.1947,6.4644,25,3.0347,1.9917,1.7333,77.7691,16057.6439,57.9911,42.0089,0.0482,0.0195,0.5946,0.0463,5.2035
中国铁建,10.67,2.22,9.2082,13999.61,1.0309,629327.09,46.3437,4.814,74.7819,2.2347,161.0954,1.0608,339.3665,4.7938,11.0389,15.4455,9.0862,5.102,17.4827,1.245,0.7037,28.1712,794.4225,19.5848,80.4152,0.059,0.0489,2.5007,0.0608,7.5637
龙江交通,7.69,57.93,60.8343,289.1268,0.2197,499.0842,0.3792,85.8721,4.1923,0.1243,2896.2188,0.2217,1623.816,-0.9814,4.6271,4.2105,14.7285,4.7188,4.4995,1.6273,0.5057,37.1007,-5999.8962,69.9138,30.0862,0.6327,0.0583,1.1134,0.1937,19.6804
江南水务,12.8,29.46,54.0005,326.0898,0.3486,1106.8249,1.1835,27.6051,13.0411,3.2191,111.8325,0.5649,637.2809,29.3235,20.9954,15.7936,28.1374,-39.6552,15.7936,2.2408,2.1283,134.166,-2657.6936,55.7575,44.2425,0.345,0.0836,1.171,0.1889,37.3301
东材科技,1.82,2.48,20.8332,41.6794,0.0665,1673.8928,2.6739,6.2712,57.4053,4.9121,73.2884,1.4619,246.2549,18.9968,-6.3881,2.8132,-7.1805,-30,2.8366,2.3039,1.7067,39.0313,422.5606,77.1553,22.8447,0.1482,0.0805,3.8938,0.3522,54.7028
白银有色,2.26,0.44,3.0645,251.5244,0.04,55949.6032,8.9163,13.6986,26.2801,7.0013,51.419,2.1736,165.6238,1.9043,205.682,16.9175,-1.5026,122.2222,-0.8731,0.9867,0.664,19.8767,193,31.6047,68.3953,0.0073,0.0093,0.8429,0.0135,1.704
君正集团,11.58,27.71,43.147,1583.9184,0.1877,5714.0537,0.6771,45.2177,7.9615,9.3412,38.5389,1.0827,332.5021,18.2205,92.3285,11.9676,-11.9408,-17.6032,11.9795,2.0862,1.8708,30.7222,868.839,75.8487,24.1513,0.3572,0.1132,1.289,0.4687,99.0073
吉鑫科技,4.61,7.54,26.9777,117.4071,0.1183,1556.9317,1.5698,2.035,176.9042,2.6544,135.6239,0.5707,630.8043,-12.1228,-9.4301,4.0704,-2.9603,-8.7124,4.1956,2.4367,2.0225,77.2316,1100.3283,67.931,32.069,0.2352,0.0959,3.1488,0.2992,34.258
林洋能源,5.84,15.23,30.8913,474.4248,0.2722,3114.7204,1.7874,2.321,155.1056,5.884,61.1829,0.657,547.9452,14.3123,-4.6014,62.6398,80.1306,-78.2946,62.7482,1.8131,1.7138,92.5385,2051.8251,65.4084,34.5916,-0.1173,-0.0289,-0.7305,-0.0835,-12.1298
广州港,6.71,8.67,25.4858,670.8788,0.1221,7737.3872,1.4082,13.4531,26.7596,67.9857,5.2952,3.2798,109.7628,15.2665,0.5787,5.7614,5.4731,0,5.6766,0.4863,0.4684,19.6271,538.6279,54.2006,45.7994,0.1421,0.0525,1.3904,0.1145,18.7997
环旭电子,10.69,3.35,10.7808,805.5818,0.3702,23983.8837,11.0223,5.8309,61.74,8.0345,44.8068,2.0697,173.9383,12.4785,16.7628,10.695,18.2124,15.625,10.6606,1.682,1.3166,61.9411,-1798.4855,48.9278,51.0722,0.0667,0.1039,1.9851,0.2034,20.845
桐昆股份,10.31,4.42,8.8156,1132.1471,0.9189,25581.5727,20.7653,64.5556,5.5766,11.1464,32.2974,4.0221,89.5055,17.5965,852.7188,57.8441,25.7877,758.3333,58.0182,1.1485,0.8273,26.1516,875.0452,57.9901,42.0099,0.1189,0.16,2.6608,0.3809,46.7612
广汽集团,14.35,12.72,19.951,6288.2159,0.9744,49417.6762,7.6576,52.371,6.874,17.8975,20.1145,1.5693,229.4016,67.9832,57.1399,13.6977,22.2232,48.4848,13.4987,1.4379,1.3353,90.3446,2400.5817,54.6208,45.3792,0.1113,0.067,0.8733,0.1476,22.6068
庞大集团,2.93,0.57,9.7244,381.6946,0.0571,66009.4012,9.8889,48.0364,7.4943,5.4161,66.4685,1.3487,266.9237,17.0899,61.3741,4.6573,11.728,20,4.8359,1.0077,0.7798,48.4001,157.1549,18.4759,81.5241,0.0171,0.016,3.0712,0.0196,2.1672
骆驼股份,10.66,8.17,22.8125,515.3393,0.6074,6301.1217,7.4271,8.0337,44.8112,5.2038,69.1802,1.791,201.005,17.1871,-11.653,7.9338,5.7677,-15.2778,6.5443,3.3186,2.2056,22.5702,1471.1161,72.5221,27.4779,-0.0037,-0.0033,-0.0423,-0.0121,-2.2365
秦港股份,3.19,7.43,27.2361,365.0291,0.0725,4911.0064,0.9764,29.9169,12.0333,17.3238,20.7807,1.7128,210.1822,-28.7216,-72.4023,-2.8775,-3.2374,-74.0741,-3.2104,0.5637,0.5165,40.7575,287.6804,48.1754,51.8246,0.3032,0.0566,4.007,0.1093,32.6771
广深铁路,4.12,6.7,11.3487,1158.2538,0.1635,17280.5039,2.4395,5.5294,65.1065,47.8982,7.5159,3.0975,116.2228,9.8898,8.501,2.1345,2.902,6.6667,2.1541,1.1781,1.1068,31.4643,-5059.8546,85.2748,14.7252,0.095,0.0499,1.4226,0.3391,35.1857
百隆东方,8.29,11.05,17.3377,604.9757,0.4033,5471.6738,3.6477,12.364,29.1168,1.5106,238.3159,0.8977,401.0248,9.0836,86.6947,8.5199,3.9153,81.8182,8.5199,2.6706,1.5545,85.8136,-2321.6231,63.2305,36.7695,0.2536,0.1203,2.2941,0.3271,60.2452
三六零,9.43,6.59,31.4939,159.4474,0.4014,2417.2473,6.0859,2.9682,121.2856,5.9374,60.6326,1.2466,288.7855,-9.1694,-27.6983,7.1144,0.3985,-30.1025,7.0665,1.8287,1.5553,41.5908,-3578.8762,62.3005,37.6995,0.0187,0.016,0.2664,0.0425,4.2591
利群股份,13.27,3.51,19.1612,361.8653,0.5286,10292.6002,15.0366,86.114,4.1805,5.7654,62.4415,3.994,90.1352,-2.7888,7.0148,10.5042,4.4521,8.1633,10.5043,0.6482,0.3125,16.3051,529.6996,38.6338,61.3662,0.09,0.1312,2.5587,0.2138,22.4016
绿城水务,10.36,24.26,46.2001,289.9677,0.394,1195.1291,1.6242,7.2832,49.4288,20.0002,17.9998,0.91,395.6044,5.7318,22.3991,8.4749,9.213,10.1761,8.4749,0.9296,0.9058,75.3068,313.4013,37.096,62.904,0.5097,0.0808,2.1006,0.1284,43.4471
陕鼓动力,3.95,6.64,23.7042,239.5791,0.1461,3607.1398,2.2011,1.5065,238.9645,1.7665,203.7928,0.3121,1153.4764,-14.5529,-33.993,-0.9538,0.9629,-31.8182,-0.7968,1.5037,1.3141,19.0634,-1868.3929,43.1075,56.8925,0.0191,0.0047,0.3087,0.0082,0.8806
怡球资源,1.18,0.68,8.0625,25.8484,0.0127,3766.8448,1.8598,7.6635,46.9759,3.8992,92.3266,1.2823,280.7455,7.9205,166.3094,3.4209,24.1996,-50,3.4209,1.765,1.2103,42.636,121.2075,48.5556,51.4444,0.013,0.0109,1.8942,0.0212,2.7714
中国中铁,8.91,1.95,8.5878,12509.165,0.5475,639406.523,27.9897,4.6982,76.6251,2.479,145.2198,1.1021,326.6491,2.9494,7.7771,7,5.7228,-2.4528,7.4639,1.1743,0.7306,25.9835,924.2944,19.769,80.231,0.0852,0.0722,4.29,0.09,10.757
通用股份,6.72,5.06,16.7282,170.3169,0.2342,3361.2273,4.6239,12.5584,28.6661,3.2621,110.3584,1.9082,188.6595,4.5495,6.4643,58.8327,3.1011,0,58.8327,1.5923,0.8958,45.4542,1070.6829,68.1686,31.8314,0.0626,0.0566,1.2355,0.1779,17.8737
东风股份,16.29,24.2,44.7759,566.7198,0.5096,2341.6369,2.1057,2.91,123.7113,1.5378,234.1007,0.775,464.5161,5.5057,-23.463,-3.5925,28.4458,-23.8806,-3.2011,1.6011,1.1506,44.7481,4555.3902,62.8829,37.1171,0.2277,0.0917,0.8932,0.247,27.1313
九牧王,9.48,18.62,56.8587,422.9491,0.736,2271.3285,3.9526,14.4692,24.8804,1.4837,242.6367,0.7437,484.0662,0.6526,4.3079,4.0221,2.3469,5.7143,4.0582,3.7475,2.8771,84.0008,-7783.3922,80.8152,19.1848,0.1969,0.081,1.0609,0.4223,52.8616
三星医疗,11.59,16.13,32.8601,794.2485,0.5598,4921.7213,3.4689,3.7161,96.8758,6.8158,52.8185,1.0087,356.895,18.3659,40.2689,124.2371,56.7836,20,125.4162,1.7841,1.6375,113.2259,4147.3863,59.5001,40.4999,0.1792,0.0758,1.114,0.1871,24.4496
会稽山,4.87,13.49,43.1852,141.4656,0.2844,1048.6423,2.1084,12.2169,29.4674,0.6608,544.7942,0.6516,552.4862,14.6192,23.9989,91.6145,52.268,17.8571,93.0211,2.9175,1.4512,87.1009,1713.0013,79.0473,20.9527,0.2917,0.0827,2.1331,0.3946,44.5255
北辰实业,5.15,6.1,31.869,600.5854,0.1783,9829.7792,2.9194,168.2523,2.1396,0.1848,1948.0519,0.206,1747.5728,36.7912,-17.4289,3.2062,35.7035,0,3.5091,1.8837,0.4948,27.1032,260.5179,19.0382,80.9618,0.2096,0.032,3.9271,0.0395,6.9141
上海电影,12.24,22.59,31.2128,236.2775,0.6326,1045.7112,2.7997,4.0619,88.6285,148.4267,2.4254,0.7763,463.7382,16.1671,18.9784,139.019,67.3058,8.6957,146.9378,2.8194,2.8096,167.4877,-7349.0357,71.867,28.133,0.1828,0.0695,0.8025,0.247,29.3123
鹿港文化,6.69,4.97,17.1588,178.6839,0.1996,3588.8322,4.0102,6.2604,57.5043,3.2758,109.8968,1.4764,243.8364,51.438,66.0625,66.1825,45.2505,-35.4839,70.9364,1.4461,0.9684,25.9614,558.0846,54.9328,45.0672,-0.0842,-0.0594,-1.3929,-0.1317,-13.8369
中国铝业,1.05,0.27,7.5347,402.494,0.027,144065.518,9.6663,35.7988,10.0562,6.9962,51.4565,2.2063,163.1691,16.7034,196.2984,10.5175,0.4267,100,-1.8858,0.8008,0.585,31.2202,139.1701,29.2447,70.7553,0.08,0.0606,9.1749,0.0856,13.8872
上海医药,10.1,2.64,11.7864,3196.3946,1.1887,120764.6603,44.9121,4.6892,76.7722,6.7625,53.2348,2.0848,172.6784,14.4509,13.8316,8.9518,11.2968,11.1038,5.6539,1.4659,1.0666,29.1069,890.6439,44.5169,55.4831,0.0161,0.0235,0.5083,0.0424,4.7349
中国核建,9.34,1.92,10.599,798.5154,0.3041,41404.9958,15.7733,2.9938,120.2485,1.7103,210.4894,0.8236,437.1054,1.0617,1.9925,39.997,16.6287,-13.1579,41.8812,1.0228,0.5624,12.7576,335.7685,14.1762,85.8238,-0.066,-0.041,-2.9342,-0.0477,-5.1752
中国中冶,7.61,2.44,12.8384,5375.858,0.2813,219557.579,11.4891,3.2965,109.2067,1.6116,223.3805,0.7593,474.1209,1.0278,20.6295,16.7981,9.8116,4.1667,16.5057,1.1826,0.7053,18.9862,443.1483,22.0158,77.9842,0.0845,0.0492,3.1088,0.063,7.2488
嘉泽新能,6.62,19.8,56.4179,136.9687,0.0787,691.717,0.3977,2.7294,131.8971,1703.0437,0.2114,0.5953,604.7371,84.115,163.2997,7.1498,11.1842,120.4482,7.0981,1.0982,1.0981,54.2324,163.9627,26.2332,73.7668,0.5481,0.0481,2.7683,0.0652,37.7569
长城汽车,22.3,10.71,24.4642,10551.1589,1.156,98443.6651,10.7856,164.9112,2.183,14.6077,24.6445,2.0875,172.4551,29.6086,30.9364,23.3588,28.3665,30.9188,23.3857,1.2468,1.1067,7.7575,-323416.3491,51.299,48.701,0.0898,0.0957,0.8372,0.1965,20.4276
旗滨集团,13.86,11.99,29.339,835.0569,0.3201,6960.9607,2.6687,703.0481,0.5121,4.0662,88.5347,2.9083,123.7837,34.6554,387.1132,17.5842,-0.6781,379.8561,17.5935,0.555,0.2936,18.9721,485.9483,48.7189,51.2811,0.2383,0.1342,1.9877,0.2616,38.1928
中国建筑,15.68,3.11,10.1043,29870.104,0.9956,959765.486,31.9921,7.5511,47.6752,1.9568,183.9738,0.9882,364.2987,8.9928,14.5493,21.8676,29.4955,14.2857,13.4025,1.3881,0.77,45.293,742.2227,20.9058,79.0942,0.1115,0.0769,2.6,0.0972,13.3874
中国电建,10.98,2.83,12.9912,6771.8125,0.4923,238695.8968,17.3538,7.2386,49.7334,1.9965,180.3156,0.9126,394.4773,13.1682,30.7192,22.9943,23.4941,23.8245,11.1981,1.1283,0.6876,37.7357,426.1404,17.1402,82.8598,0.1212,0.0578,3.8145,0.0698,11.455
明泰铝业,6.94,3.59,8.4263,269.1775,0.5269,7479.1035,14.642,26.6525,13.5072,7.4308,48.447,2.089,172.3313,19.0616,49.3481,7.5195,6.7943,40.4762,7.4496,1.9154,1.4014,40.5851,-1501.7491,68.4903,31.5097,0.0093,0.0117,0.242,0.0372,3.767
滨化股份,7.2,7.37,23.7569,358.8131,0.302,4862.3764,4.0929,33.7868,10.655,17.8493,20.1689,3.441,104.6207,0.96,-3.8063,4.8917,-1.2216,-31.8182,4.7807,0.7862,0.6592,30.4944,628.4475,70.2786,29.7214,0.1773,0.1201,2.3641,0.404,47.5379
拓普集团,18.26,15.63,31.2411,615.6896,0.9485,3937.7239,6.0664,4.3178,83.3758,3.4822,103.3829,1.4757,243.952,30.9427,50.2682,6.7781,19.773,43.9394,6.8315,1.8173,1.2369,21.6884,-2777.8144,68.6603,31.3397,0.0702,0.0559,0.4488,0.1782,18.1668
风范股份,6.86,8.27,20.5972,208.1569,0.1836,2514.0667,2.2184,2.8706,125.4093,1.9918,180.741,0.8527,422.1883,-9.6127,2.6656,7.8661,24.7197,0,7.676,1.8021,1.2124,44.8546,640.5565,61.5875,38.4125,0.0459,0.0234,0.5542,0.0608,6.2236
郑煤机,0.64,1.7,20.3093,61.9974,0.0382,3628.5297,2.2382,1.3585,264.9982,2.8864,124.7228,0.4075,883.4356,-19.5601,245.433,1.4141,-2.5447,26.6667,1.8058,4.568,4.1461,173.3287,63.1041,83.0662,16.9338,0.1456,0.045,14.4168,0.2656,26.9302
际华集团,8.76,4.5,7.1256,1222.7564,0.317,27155.3363,7.0405,19.8726,18.1154,7.1379,50.435,1.9465,184.9473,21.0262,6.8324,8.1867,6.3532,6.6667,8.6808,2.1805,1.7045,91.3293,1059.528,52.5931,47.4069,0.0415,0.0418,0.9347,0.0882,16.9685
上海电气,4.56,2.6,21.6781,2060.17,0.1533,79078.361,5.8876,3.0033,119.8681,2.5392,141.7769,0.6027,597.3121,1.3702,-10.5712,16.1534,8.3333,-8.4706,21.0508,1.2981,1.0567,46.4629,3097.5769,32.8223,67.1777,0.1258,0.0566,2.2971,0.0843,9.6539
中国中车,10.77,4.91,20.7892,11295.596,0.4139,229722.154,8.4181,3.1347,114.8435,3.1867,112.9695,1.0791,333.6113,-5.0392,-1.3333,9.0073,8.5394,-4.6512,8.2108,1.1974,0.902,29.1823,1787.3144,36.595,63.405,0.0914,0.062,1.5087,0.0978,11.3916
力帆股份,1.22,0.74,11.1531,82.6018,0.0657,11046.6686,8.7926,3.6236,99.3487,4.1866,85.9886,0.755,476.8212,-11.3287,-75.9838,-1.4668,16.0331,-78.7879,-1.9988,0.8107,0.6816,39.5447,128.5906,23.2623,76.7377,-0.0809,-0.0304,-9.7157,-0.0396,-4.5524
宁波建工,8,1.42,7.5995,195.3865,0.2001,13695.7968,14.0314,3.5297,101.9917,2.9475,122.1374,1.2313,292.3739,3.1603,3.966,6.1612,6.5731,-48.8503,6.1404,1.1077,0.707,16.7088,266.8384,19.5776,80.4224,0.0292,0.0307,1.9446,0.0381,3.8714
星宇股份,9.33,10.45,20.9788,349.9041,1.267,3346.8925,12.1196,7.9404,45.3378,3.2816,109.7026,0.9896,363.7833,35.638,18.9293,78.2932,57.6583,13.4656,78.9718,2.7634,2.174,28.6962,-19031.6651,69.8935,30.1065,0.1015,0.0632,0.9722,0.21,21.7442
中国交建,10.48,3.87,14.9021,16743.0742,0.9907,431743.4298,26.6924,5.8628,61.4041,2.8562,126.0416,1.0415,345.6553,6.7561,9.1219,10.2584,9.6317,2.1053,8.4414,1.0326,0.7219,36.9316,391.2216,23.327,76.673,0.0688,0.0371,1.7258,0.0484,7.021
皖新传媒,12.38,13.94,19.9919,1058.6711,0.5322,7593.5322,3.8173,14.6459,24.5803,6.9549,51.7621,1.0337,348.2635,15.3797,38.2742,48.7027,38.9559,-34.1176,49.0156,3.9729,3.5353,252.615,-1207.481,79.1803,20.8197,0.0734,0.0506,0.5179,0.2429,25.4353
新华文轩,7.76,10.18,37.4255,647.4623,0.5247,6356.1681,5.1515,8.6997,41.3807,2.6723,134.7154,1.323,272.1088,10.8758,2.4586,14.5723,14.0729,-3.5088,14.6482,1.3723,0.9784,47.2796,-7003.9789,67.6814,32.3186,0.1075,0.0558,1.0847,0.1726,17.7988
美凯龙,9.29,36,72.3109,3397.1832,1.1323,9436.0818,3.1453,10.964,32.8347,64.8845,5.5483,1.1319,318.0493,2.8056,9.9258,4.5148,10.4662,-2.0833,4.8367,0.6495,0.6462,45.6563,647.0519,48.9613,51.0387,0.4222,0.0489,1.0845,0.0957,29.4186
中国石油,0.66,0.48,23.5757,7900,0.0431,1616903,8.8345,32.4754,11.0853,9.0283,39.8746,4.4238,81.378,-6.2897,-30.5684,2.1379,0.1193,-78.9474,0.7925,0.7645,0.4703,19.7525,318.8263,57.2823,42.7177,0.164,0.1106,9.0154,0.259,53.1141
中国科传,13.58,15.57,30.2668,279.9502,0.4241,1797.5574,2.7235,27.5631,13.0609,3.069,117.3021,0.7298,493.2858,12.1274,11.2575,7.4827,9.647,10.5263,7.6048,3.1203,2.6143,235.8809,-816.5924,68.6955,31.3045,0.2023,0.1184,1.275,0.3782,44.3307
招商轮船,10.83,28.71,39.0846,1729.9687,0.3264,6025.0673,1.1369,6.3279,56.8909,10.9684,32.8216,0.8695,414.0311,-2.1432,9.174,14.8555,23.6123,43.4783,16.5836,2.0871,2.0019,97.5617,1225.9182,54.3075,45.6925,0.5832,0.091,1.5605,0.1991,87.1777
正泰电器,16.32,10.83,29.9096,2184.7635,1.1609,20164.5453,10.7148,4.8536,74.1717,8.7773,41.0149,1.5962,225.5356,67.6681,39.9281,97.6432,191.9294,-1.5038,99.5459,1.3497,1.1832,29.965,830.1177,39.7515,60.2485,0.2429,0.1385,1.871,0.2299,39.8722
大连港,2.98,4.14,10.827,531.0127,0.0411,12814.4839,0.9937,17.3135,20.793,16.4703,21.8575,1.662,216.6065,44.2071,7.651,24.3149,9.5166,-61.6189,26.6044,1.4904,1.417,109.6595,402.8654,59.8905,40.1095,0.1613,0.0648,3.3727,0.1615,33.6136
海天精工,5.85,6.27,26.0902,63.2774,0.1212,1008.0096,1.931,9.9107,36.3244,1.3821,260.4732,0.9748,369.3065,1.6767,8.5071,11.1067,5.0073,6.3556,11.0394,1.4652,0.7736,32.9067,619.3344,56.5092,43.4908,0.1813,0.0954,2.8518,0.2192,24.7522
江河集团,5.26,2.3,13.9357,351.5618,0.3046,15239.5855,13.2053,1.3398,268.6968,5.0548,71.2194,0.7935,453.6862,-5.6757,36.1412,15.0999,13.5161,11.1111,12.1155,1.1711,1.0502,25.6363,705.7579,29.2025,70.7975,0.0859,0.0516,2.7899,0.0729,7.7104
中国国旅,14.35,8.07,25.0723,1808.1905,1.8522,22389.7937,22.9347,24.1769,14.8902,8.3465,43.1319,1.7674,203.689,5.1565,18.2253,12.342,9.8932,20.0778,12.6843,3.4947,2.9313,232.4676,-6337.56,77.2819,22.7181,0.0865,0.112,0.9515,0.4931,50.1691
亚星锚链,1.83,5.27,29.9479,53.9351,0.0562,1022.3306,1.0655,2.9537,121.881,1.4526,247.8315,0.3604,998.8901,-31.8335,-71.788,-0.3446,-1.0899,-69.5723,-0.1235,7.38,6.2345,436.7723,-39.2827,80.0575,19.9425,0.2684,0.0722,5.7712,0.3621,71.3403
紫金矿业,6.62,2.33,11.5013,1839.7988,0.0854,78851.1378,3.6605,95.7076,3.7615,6.0802,59.2086,3.4332,104.8584,6.1202,25.6635,-2.5424,6.3204,12.5,0.8182,0.7131,0.3585,15.9193,465.599,34.8771,65.1229,0.1091,0.0964,5.098,0.148,25.4097
南方传媒,11.79,8.58,29.4815,422.262,0.5155,4917.8566,6.0039,6.2893,57.2401,4.1335,87.0933,1.0918,329.7307,6.8684,11.7607,43.0155,24.1966,-8.6207,54.5304,1.2601,0.9999,40.6453,-6294.0618,51.2447,48.7553,0.1104,0.063,1.0801,0.1293,15.0596
京运通,4.12,14.23,34.1053,258.0075,0.1292,1812.9921,0.9079,3.425,105.1095,2.3763,151.496,0.3552,1013.5135,14.5576,8.508,3.0494,13.3935,0,2.9323,2.8795,2.7222,53.5378,338.2501,52.4625,47.5375,0.2663,0.0403,1.8579,0.0847,27.2583
凤凰传媒,10.06,11.09,38.7014,1169.7992,0.4596,10546.5058,4.1441,12.7623,28.2081,2.8578,125.971,1.0641,338.3141,4.9838,4.7647,8.7196,7.8356,4.0752,8.8392,1.7585,1.3688,62.2135,-2007.8708,63.8489,36.1511,0.1805,0.0986,1.5747,0.2726,32.7962
吉视传媒,5.79,16.52,43.4854,366.0147,0.1176,2214.7024,0.7119,7.8137,46.0729,1.9638,183.3181,0.8776,410.2097,1.7875,-9.8892,5.2431,0.0483,-12.3604,4.7092,1.0402,0.7108,45.6719,774.6053,64.6115,35.3885,0.4799,0.108,2.8926,0.3053,49.6408
永辉超市,6.46,2.52,20.1897,1242.0057,0.1297,49231.6458,5.1441,167.3256,2.1515,8.1615,44.1095,3.0299,118.8158,16.8154,102.264,56.6737,44.9865,-12.5,57.0092,2.0465,1.5113,80.5761,-1997.8017,65.362,34.638,0.0392,0.0655,1.5887,0.1891,19.1869
中国出版,13.51,13.97,33.8582,580.9897,0.3984,4156.5017,2.8508,7.1415,50.4096,1.4496,248.3444,0.6762,532.3869,1.3689,-13.1807,11.4595,5.4721,-11.1111,11.9924,2.191,1.506,115.9761,10152.7455,56.2471,43.7529,0.1039,0.0481,0.7563,0.1099,15.0117
苏垦农发,19.76,12.36,19.9773,505.0149,0.6312,4084.2067,5.1052,27.5696,13.0579,1.8797,191.5199,1.599,225.1407,-2.2532,3.6543,13.5201,2.7479,3.2787,13.5562,2.0558,0.7155,29.1577,3978.8322,65.5167,34.4833,0.1952,0.1993,1.5665,0.578,63.7577
金钼股份,0.42,0.53,4.6418,53.8981,0.0167,10164.9952,3.1503,23.3842,15.395,10.6551,33.7866,1.645,218.845,6.4058,143.1298,-0.6899,-2.8183,100,-0.7585,3.9036,3.2786,244.7996,9.3754,81.867,18.133,-0.0082,-0.0053,-1.2448,-0.0291,-5.6189
中国汽研,8.5,20.64,32.7126,341.8423,0.3556,1655.7944,1.7226,7.3906,48.7105,6.2204,57.8741,0.6504,553.5055,37.6511,12.1854,5.577,6.8043,12.5,6.5076,5.2461,4.9224,295.7532,-1152.488,85.0002,14.9998,0.2751,0.0958,1.3305,0.6387,90.6928
玲珑轮胎,12.61,9.6,27.8406,1010.2194,0.8418,10517.8083,8.7648,6.6424,54.1973,4.4725,80.4919,1.6457,218.7519,20.4278,49.1064,83.4685,8.3232,35.2941,83.5992,0.8738,0.6323,29.4656,766.2324,44.6171,55.3829,0.2274,0.1332,2.368,0.2404,30.7729
宝钢包装,0.49,0.24,11.8824,9.8851,0.0118,4001.0283,4.8012,4.3388,82.9723,4.8424,74.3433,1.689,213.1439,21.2435,-86.2186,0.5095,12.6619,-91.6667,0.2221,0.78,0.5327,3.688,118.7676,36.9465,63.0535,0.0603,0.0414,20.056,0.0656,7.3943
中国核电,11.03,14.95,40.9999,4488.6738,0.2883,30008.7417,1.9279,9.8268,36.6345,1.2282,293.1119,0.9168,392.6702,14.5283,14.0615,9.7813,7.1512,3.5971,8.1999,0.7539,0.4241,19.5789,313.4416,25.4305,74.5695,0.6172,0.0657,2.2842,0.0881,44.9132
大唐发电,-6.6,-4.43,26.2292,-2623.331,-0.197,59124.319,4.442,7.9634,45.2068,13.1685,27.338,2.8691,125.4749,-4.4691,-38.8285,-7.508,-23.1224,-193.4123,-11.7822,0.352,0.3038,8.0885,118.5165,25.1236,74.8764,0.3459,0.0877,10.1833,0.1171,35.6537
金隅集团,6.07,5.62,23.4542,2686.6539,0.2516,47738.7727,4.4708,6.0536,59.4687,0.6187,581.8652,0.4572,787.4016,16.6484,37.891,49.1387,59.39,-40.4762,16.0636,1.2581,0.583,29.4956,329.2815,30.1873,69.8127,0.0734,0.0168,1.3023,0.0241,3.6895
丰林集团,5,7.1,21.1921,88.7036,0.1891,1249.0878,2.6638,10.2743,35.0389,2.5494,141.2097,0.907,396.9129,8.0309,63.2547,0.6364,2.5658,58.3333,3.1996,6.5104,4.6053,301.7269,-1285.8764,81.3058,18.6942,0.1915,0.1084,2.6482,0.5797,111.4709
出版传媒,6.35,7.5,21.023,122.9467,0.2231,1639.2549,2.9755,4.9036,73.4154,2.2153,162.5062,0.7452,483.0918,6.6006,53.3645,3.6839,4.9372,46.6667,3.6838,1.8834,1.4381,42.5797,-1161.5666,63.076,36.924,0.102,0.0545,1.3593,0.1476,15.5163
人民网,3.87,7.4,42.5117,106.0029,0.0958,1431.7926,1.2949,2.847,126.4489,135.6107,2.6547,0.571,630.4729,-10.7785,-48.152,0.8856,2.6575,-60,1.4587,4.9828,4.9688,82.1227,-6008.9396,84.9779,15.0221,0.1677,0.0649,1.1809,0.4322,46.1662
奥康国际,7.45,9.39,37.0941,305.2047,0.7611,3249.9781,8.105,4.0654,88.5522,2.0904,172.2158,0.8172,440.5286,-2.0742,-21.7265,0.187,-1.7792,-21.7941,0.187,3.5287,2.5879,80.6716,-3936.8988,73.8602,26.1398,0.1102,0.0646,1.1735,0.2471,32.4824
宏昌电子,2.59,2.93,11.5408,26.6792,0.0434,909.8898,1.4819,3.0819,116.8111,13.9384,25.8279,0.8439,426.5908,-4.3142,-57.121,4.9998,12.3895,-60,4.9998,2.0464,1.9369,90.1982,-100.7667,68.0675,31.9325,0.0595,0.0358,2.0275,0.1121,11.2128
晶方科技,3.15,10.29,32.221,52.7533,0.2327,512.3904,2.2602,6.3217,56.9467,8.3947,42.8842,0.671,536.5127,-10.9998,-53.4291,1.6082,-3.1825,-54,1.6082,4.312,4.0614,288.2698,-148.2287,86.5341,13.4659,0.2157,0.0571,2.0953,0.4242,61.1856
联明股份,15.55,13.99,26.2987,129.1275,0.6693,922.5769,4.7822,5.5881,64.4226,4.3011,83.6995,1.8895,190.5266,34.9516,32.123,15.1418,19.5473,-33.9806,15.1418,2.0154,1.359,34.6811,-25758.1606,74.3686,25.6314,0.206,0.1703,1.4719,0.6643,69.0603
花王股份,8.63,14.08,32.3249,71.9481,0.5395,510.8835,3.8311,3.0779,116.9629,0.864,416.6667,0.6393,563.1159,-5.18,6.1085,106.2381,53.5482,-4.4118,106.2381,1.5996,0.8806,39.1521,597.6558,55.2914,44.7086,0.0598,0.0203,0.4244,0.0453,4.7322
